ham,"Tic, tic, tic ... Bébé",,,
ham,"R �_ va à la réunion d'aujourd'hui ?",,,
ham,"K da:)combien de pages tu veux ?",,,
ham,"Ouais tout à l'heure.rôti d'oignon.",,,
ham,"Envoie son numéro et donne une réponse demain matin pour pourquoi tu lui as dit ça comme ça ok",,,
ham,"Tu as dit pas maintenant. Pas de problème. Quand tu peux. Fais-moi savoir.",,,
ham,"Ok mais dis-moi une demi-heure avant que tu viennes j'ai besoin de 2 préparer.",,,
ham,"Jouer avec l'ordi ? Aiyah je te parle ?",,,
ham,"Samedi c'est ça ? Ok merci...",,,
ham,"Derp. Qu'est-ce qui est pire, un mec qui veut toujours faire la fête ou un mec qui dépose une plainte contre les trois toxicomanes avec qui il vit",,,
ham,"Ok cuisine chinoise en route. Quand je deviens gros tu paies pour ma lipo.",,,
ham,"On est déjà dehors.",,,
ham,"Bon voyage. Attention à . Rappelle-toi quand tu reviens on doit décider pour Pâques.",,,
ham,"Yo on regarde un film sur netflix",,,
ham,"À quelle heure. Je suis dehors jusqu'à probablement 3h ou environ",,,
ham,"Tu peux ? Je pensais que certains allaient coincer... Vraiment ah, ça ne me dérange pas... Je n'ai pas l'air d'avoir perdu de poids... Zut...",,,
ham,"Je ne pense pas que ce soit un mauvais appel entre nous",,,
ham,"Je ne suis pas sûr du menu du soir. . . Je ne connais que le menu du midi",,,
ham,"ARR anniversaire aujourd'hui :) je lui souhaite d'avoir plus d'oscar.",,,
ham,"Dis ceci lentement.? DIEU,JE T'AIME & J'AI BESOIN DE TOI,PURIFIE MON COEUR AVEC TON SANG.Envoie ceci à Dix personnes spéciales & tu verras un miracle demain, fais-le,s'il te plaît,fais-le...",,,
ham,"Ouvre rebtel avec firefox. Quand ça charge mets juste un signe plus à la place du nom d'utilisateur, et ça te montrera deux numéros. Le numéro inférieur est mon numéro. Une fois que tu choisis ce numéro le code PIN s'affichera ok !",,,
ham," et en train de les récupérer à divers points",,,
spam,"Femmes mariées locales cherchant une action discrète maintenant ! 5 vraies correspondances instantanément sur votre téléphone. Envoyez MATCH à 69969 Coût du msg 150p 2 arrêter txt stop BCMSFWC1N3XX",,,
ham,"Wow v v impressionné. Amuse-toi bien à faire du shopping !",,,
ham,"Je suis en route chez toi",,,
spam,"Burger King - Tu veux jouer au foot dans un stade de haut niveau ? Va chez Burger King avant le 1er Sept et prends un menu Large ou Super avec Coca-Cola et sors gagnant",,,
ham,"Pas de problème. On se parle plus tard",,,
ham,"Alors ta sœur comment ?",,,
ham,"Toujours chez le client",,,
spam,"Comment se fait-il que ça prenne si peu de temps à un enfant qui a peur du noir pour devenir un ado qui veut rester dehors toute la nuit ?",,,
ham,"Mec tu connais aussi le telugu..c'est bien..k, bonne nuit..",,,
ham,"On confirme qu'on mange à l'esplanade ?",,,
ham,"Envoie-moi ton identifiant et mot de passe",,,
ham,"Plus ou moins. Je l'ai amené au garage. La partie centrale de l'échappement doit être remplacée. Pièce commandée et je l'amène se faire réparer demain matin.",,,
spam,"Pour votre chance de gagner un �250 cash chaque semaine TXT : ACTION à 80608. CGV www.movietrivia.tv service client 08712405022, 1x150p/sem.",,,
ham,"Bon je ne viendrai peut-être pas alors...",,,
ham,"Longtemps après avoir arrêté. Je me connecte seulement comme 5 minutes par jour en ce moment.",,,
ham,"Alors c'est très probablement appelé Mittelschmertz. Cherche sur google. Si tu n'as pas de paracétamol ne t'inquiète pas ça passera.",,,
ham,"Bon à ce rythme je vais devoir me lever et vérifier les soldes steam d'aujourd'hui/pisser donc envoie-moi un message quand tu veux que je vienne te chercher",,,
ham,"Je viens d'arriver, on se voit dans quelques jours <3",,,
ham,"K, c'est quoi cet incident ?",,,
ham,"Ouais prends l'illimité",,,
ham,"cAlors je pense que ça devrait être suffisant.. J'ai encore la page de conclusion et de contenu et les références.. Je ferai la page de contenu et la page de couverture..",,,
ham,"J'ai oublié que ça me prend 3 ans pour me doucher, désolé. Où es-tu/ton téléphone est déjà mort ?",,,
ham,"�� a quoi acheter dis-nous alors �_ pas besoin de rentrer à nouveau.",,,
ham,"Quand tu seras grand..| Dieu apportera le succès.",,,
spam,"Vous avez reçu �50 pour jouer pour du Cash Instantané. Appelez 08715203028 Pour Réclamer. TOUS LES 9ème Joueur Gagne Min �50-�500. Désinscription 08718727870",,,
ham,"��_ on reste ici une semaine de plus, de retour mercredi prochain. Comment on a fait dans le rugby ce week-end ? Salut à et et , à bientôt "",,,
ham,"Pas de ce campus. Tu es à la bibliothèque ?",,,
ham,"L'affidavit dit <#> E Twiggs St, division g, salle d'audience <#>, <HEURE> AM. Je vérifierai à nouveau et t'enverrai un message demain",,,
ham,"Comment vais-je te stalker maintenant ? ;;",,,
ham,"Dis à tes amis ce que tu prévois de faire pour la Saint-Valentin @ <URL>",,,
ham,"Si j'arrive avant toi après tes dix milliards d'appels et de textos que Dieu me vienne en aide",,,
ham,"La pureté de l'amitié entre deux ne consiste pas à sourire après avoir lu le message transféré..C'est à sourire juste en voyant le nom. Bonne soirée musthu",,,
ham,"Je lui ai dit que je l'avais retourné. Que je devrais le recommander.",,,
ham,"La Femme de ménage est le meurtrier, parce que l'homme a été assassiné le <#> janvier.. Comme jour férié toutes les institutions gouvernementales sont fermées, y compris la poste..",,,
ham,"Ça dépend d'où tu vas.",,,
ham,"Et souris pour moi tout de suite en y allant et le monde se demandera de quoi tu souris et pensera que tu es fou et restera loin de toi ... sourit",,,
spam,"FreeMsg>TONES DE NOËL FAV !Répondez RÉEL",,,
ham,"Un peu de fièvre :) maintenant bien :),",,,
ham,"Je pense que tout est encore dans ma voiture",,,
ham,"Je peux pas ?",,,
spam,"Décembre seulement ! Vous avez votre mobile depuis 11mois+ ? Vous avez droit à une mise à jour vers le dernier mobile appareil photo couleur GRATUITEMENT ! Appelez The Mobile Update Co GRATUITEMENT au 08002986906",,,
ham,"Oui princesse ! Je veux t'attraper avec mes grandes mains fortes...",,,
ham,"Oh ouais j'ai oublié. Tu ne peux en prendre que 2 pour faire du shopping à la fois.",,,
ham,"Mm donc tu m'as demandé de ne pas appeler radio",,,
ham,"Penser à quelqu'un c'est tout bon. Pas de drogues pour ça",,,
ham,"Dis ceci lentement.? DIEU,JE T'AIME & J'AI BESOIN DE TOI,PURIFIE MON COEUR AVEC TON SANG.Envoie ceci à Dix personnes spéciales & tu verras un miracle demain, fais-le,s'il te plaît,fais-le...",,,
ham,"Profite des averses de possessivité déversées sur toi par tes proches, parce que dans ce monde de mensonges, c'est un cadeau en or d'être aimé véritablement..",,,
ham,"D'accord si tu es sûr, dis-moi quand tu pars",,,
ham,"Certains durent jusqu'à 2 heures. Tu pourrais avoir de la chance.",,,
ham,"Génius quoi de neuf. Comment va ton frère. Envoie son numéro sur mon skype s'il te plaît.",,,
spam,"Super Sons Poly pour TOUS les mobs directement chez vous répondez avec TITRE POLY à 8007 ex POLY BREATHE1 Titres : CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",,,
ham,"Je pense que certains d'entre eux trouvent wtc trop loin... Weiyi n'y va pas... Les autres je ne sais pas encore... Tu vas dîner alors je pourrais peut-être me joindre...",,,
ham,"N'oublie pas qui te possède et à quelle propriété privée tu appartiens ... Et sois mon bon garçon toujours .. baiser passionné",,,
spam,"INTERFLORA - ��Il n'est pas trop tard pour commander des fleurs Interflora pour Noël appelez le 0800 505060 pour passer votre commande avant Minuit demain.",,,
ham,"Oh mon dieu..pris les dents ?ça fait mal",,,
spam,"ROMCAPspam Tout le monde autour devrait bien répondre à votre présence puisque vous êtes si chaleureux et extraverti. Vous apportez un vrai souffle de soleil.",,,
ham,"Alors tu demandes à darren d'aller te chercher... Mais moi aussi je m'ennuie demain dois voir le prof...",,,
ham,"Pas besoin d'acheter le déjeuner pour moi.. Je mange des nouilles maggi..",,,
spam,"Félicitations - Grâce à un bon ami vous avez GAGNÉ le prix de Noël de �2,000. Pour réclamer c'est facile, appelez juste 08712103738 MAINTENANT ! Seulement 10p par minute. Tarif national BT",,,
ham,"Ok alors...",,,
ham,"Oh oui, ok. Je vais m'assurer de faire beaucoup de travail pendant la journée ! a une toux vraiment méchante aujourd'hui et est sèche et à court donc ça devrait vraiment aider !",,,
ham,"Femme.comment elle a su l'heure exacte du meurtre",,,
spam,"Envoyez un logo à votre amoureux - 2 noms joints par un cœur. Txt LOVE NOM1 NOM2 MOBNO ex LOVE ADAM EVE 07123456789 à 87077 Yahoo ! POBox36504W45WQ TxtNO 4 pas de pubs 150p.",,,
ham,"Comment va l'histoire de cette personne",,,
ham,"Merci de m'avoir raccompagné à la maison...",,,
ham,"C'est normalement hot mail. Com tu vois !",,,
spam,"Vous avez gagné des billets pour la FINALE de la COUPE EURO2004 ou �800 CASH, pour récupérer APPELEZ 09058099801 b4190604, POBOX 7876150ppm",,,
ham,"Tu es malade et tu peux encore faire du shopping ?",,,
ham,"Oui ils vont bien., BBD(pooja) plein de boutons..même elle est devenue assez noire..et tu as raison ici il fait trop froid, je porte un pull..",,,
ham,"Bien.bien.comment ça marche ?",,,
ham,"1 arrive à la maison appelle-moi.",,,
ham,"On essaie de trouver un restaurant chinois par ici",,,
ham,"Facile mon pote, * je pense que le verre rapide était un peu ambitieux.",,,
ham,"BÉBÉ !!! Tu miiiiiiissssssssss ! J'ai besoin de toi !!! J'ai envie de toi !!! :-( ... Geeee ... Je suis si triste sans toi bébé ... Je t'aime ...",,,
ham,"Ok merci...",,,
ham,"aathi..où es-tu chéri..",,,
ham,"Tunji, comment va la reine ? comment vas-tu. Ceci est juste pour te souhaiter une bonne journée. Abiola.",,,
ham,"Aujourd'hui c'est le jour de la Rose Jaune. Si tu aimes mon amitié donne-moi 1 appel manqué & envoie ceci à tes amis & Vois combien d'appels manqués tu obtiens. Si tu en as 6 tu épouseras ton Amoureux.",,,
ham,"Je serai hors cours dans quelques heures. Désolé",,,
ham,"À quelle heure tu finis ton cours aujourd'hui ?",,,
spam,"Message-gratuit : Jamster !Obtenez le son du crazy frog maintenant ! Pour poly text MAD1, pour réel text MAD2 à 88888. 6 sons fous pour seulement 3 GBP/semaine ! 16+seulement ! CGV applicables",,,
ham,"Triste histoire d'un Homme - La semaine dernière c'était mon anniv. Ma Femme ne m'a pas souhaité. Mes Parents ont oublié et mes Enfants aussi . Je suis allé travailler. Même mes Collègues n'ont pas souhaité. En entrant dans mon bureau mon Assistante a dit, '' Joyeux Anniv Boss !!''. Je me suis senti spécial. Elle m'a demandé de déjeuner. Après le déjeuner elle m'a invité à son appartement. Nous y sommes allés. Elle a dit,'' ça te dérange si je vais dans la chambre une minute ? '' ''OK'', j'ai dit d'humeur coquine. Elle est sortie 5 minutes plus tard avec un gâteau...et Ma Femme, Mes Parents, Mes Enfants, Mes Amis et Mes Collègues. Tous criant.. SURPRISE !! et j'attendais sur le canapé.. ... ..... ' À POIL... !",,,
spam,"VOTRE CHANCE D'ÊTRE DANS UN VÉRITABLE SPECTACLE DE FANTASIE RÉALITÉ appelez maintenant = 08707509020 Juste 20p par min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 est un appel = tarif national",,,
ham,"Elle va bien. Bon de tes nouvelles. Comment vas-tu ma chère ? Bonne année oh.",,,
ham,"Tu vas à l'entretien wipro aujourd'hui ?",,,
ham,"tu fais quelle taille princesse ?",,,
ham,"Je doute que tu puisses gérer 5 fois par nuit de toute façon...",,,
ham,"Haha... J'espère � peut entendre le son du reçu... Bonne chance !",,,
ham,"Tu vas être la mort de moi. Je vais laisser une note qui dit que tout est de la faute de rob. Venge-moi.",,,
ham,"Proverbe japonais : Si un peut le faire, Toi aussi peux le faire, Si personne ne peut le faire, Tu dois le faire Version indienne : Si un peut le faire, LAISSE-LE LE faire.. Si personne ne peut le faire, LAISSE tomber !! Et enfin version du Kerala : Si un peut le faire, Empêche-le de le faire.. Si personne ne peut le faire, Fais une grève contre ...",,,
ham,"Aujourd'hui je ne travaille pas mais pas libre non plus... Zut... Je pensais que tu travaillais au magasin de ton pote ?",,,
ham,"Dans la vie quand tu fais face à des choix Lance juste une pièce non pas parce que ça règle la question Mais pendant que la pièce est en l'air Tu sauras ce que ton cœur espère. Bonne nuit",,,
ham,"Sais-tu pourquoi Dieu a créé un espace entre tes doigts.. ? Pour que, Celui qui est fait pour toi vienne & remplisse ces espaces en tenant ta main avec AMOUR.. !",,,
ham,"Je veux être là pour pouvoir t'embrasser et te sentir à côté de moi",,,
ham,"Je ne suis pas du tout content de ce que tu dis ou fais",,,
spam,"Contenu Adulte 18 Votre vidéo sera bientôt avec vous",,,
ham,"Ok ce serait adorable, si tu es sûr. Réfléchis à ce que tu veux faire, boire, danser, manger, cinéma, dedans, dehors, à l'extérieur... À toi ! Et ?",,,
ham,"Ce que je dis c'est que si tu n'as pas explicitement dit à nora je connais quelqu'un je ne vais probablement juste pas m'embêter",,,
ham,"Il dit salut et de ramener ton cul à south tampa (de préférence à une kegger)",,,
ham,"Smith waste da.je veux gayle.",,,
ham,"Maman, je t'ai envoyé plein plein de messages depuis que je suis ici. Je veux juste savoir que tu les reçois vraiment. Profite bien du reste de ta journée.",,,
ham,"D'accord, demain vers <#> h c'est ça",,,
ham,"La Femme de ménage est le meurtrier, parce que l'homme a été assassiné le <#> janvier.. Comme jour férié toutes les institutions gouvernementales sont fermées, y compris la poste..tu comprends ?",,,
spam,"VOTRE CHANCE D'ÊTRE DANS UN VÉRITABLE SPECTACLE DE FANTASIE RÉALITÉ appelez maintenant = 08707509020 Juste 20p par min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 est un appel = tarif national.",,,
ham,"En fait oui pour la première fois depuis un moment. Je suis allé me coucher peu après t'avoir parlé. Réveillé à 7h. Comment s'est passée ta nuit ?",,,
ham,"À tout à l'heure !",,,
ham,"Je ne comprends pas ton message.",,,
ham,"Crucify c'est c pas s. Tu aurais dû me le dire plus tôt.",,,
ham,"Je ne sais pas. Tu continues à dire que tu ne l'es pas, mais depuis qu'il a déménagé, on s'engueule sans arrêt sur liberté vs. responsabilité. Et je suis fatigué. J'ai tellement d'autres merdes à gérer que je tiens à peine le coup une fois que ça s'ajoute.",,,
ham,"Va te faire foutre cedar key et va te faire foutre elle (viens quand même)",,,
ham,"vingt heures cinq il a dit ce train aura-t-il déjà été à durham ou pas parce que je suis dans un siège réservé",,,
spam,"Hé les Garçons. Vous voulez des photos XXX chaudes envoyées directement sur votre téléphone ? Envoyez PORN à 69855, 24H gratuit puis juste 50p par jour. Pour arrêter text STOPBCM SF WC1N3XX",,,
ham,"Tu peins toujours ton mur ?",,,
spam,"Dernière Chance ! Réclamez vos �150 de bons de réduction aujourd'hui ! Envoyez SHOP à 85023 maintenant ! SavaMob, offres mobiles ! CGV SavaMob POBOX84, M263UZ. �3.00 Abonnement. 16",,,
ham,"L'imprimante est cool. Je veux dire génial. Le vin est génialissant",,,
ham,"Salut le loyer de Harish a été transféré sur ton Compte.",,,
ham,"N'importe quoi elle vient ?",,,
ham,"Cbe est vraiment bien de nos jours :)beaucoup de magasins et showrooms :)la ville prend bonne forme.",,,
ham,"�� assiste toujours aux conférences ?",,,
ham,"Pas de soucis chérie ! Comment tu vas en ce moment ?",,,
ham,"K je m'en occupe",,,
ham,"Je prends qu'on n'a pas eu l'appel téléphonique vendredi. On peut supposer qu'on ne l'aura pas cette année maintenant ?",,,
ham,"Ma batterie est faible bébé",,,
ham,"Shuhui a acheté le cadeau de ron c'est une montre swatch...",,,
ham,"Ouais il en reste pas mal, je passerai demain quand je me lève",,,
ham,"Bébé ? Tu as dit 2 heures et ça fait presque 4 ... Ton internet est down ?",,,
ham,"K je m'assurerai de me lever avant midi et voir ce qui se passe",,,
ham,"K...k...hier j'étais à cbe.",,,
ham,"Je suis allé au magasin de vêtements ganesh",,,
spam,"pdate_Maintenant - Double minutes et 1000 txts sur les offres Orange. Derniers Motorola, SonyEricsson & Nokia & Bluetooth GRATUIT ! Appelez MobileUpd8 sur 08000839402 ou call2optout/!YHL",,,
ham,"�� récupère ton portable puis va configurer les paramètres c'est ça ?",,,
ham,"Si tu es à la maison alors descends dans les 5 min",,,
ham,"D'accord, je devrais être là vers 20h au plus tard, probablement plus près de 19h. Est-ce que jay et tyler sont partants ou on fait juste deux trajets ?",,,
ham,"Viens après <DÉCIMAL> ..maintenant je nettoie la maison",,,
spam,"Votre solde de cash est actuellement de 500 livres - pour maximiser votre cash-in maintenant envoyez CASH à 86688 seulement 150p/msg. CC : 08718720201 PO BOX 114/14 TCR/W1",,,
ham,"Facture, comme dans : Est-ce qu'il y a des lettres pour moi. j�۪attends une d'orange qui n�۪est pas une facture mais peut encore dire orange dessus.",,,
ham,"Dis-moi pa. Comment va la douleur de.",,,
ham,"SALUT CHÉRI J'ESPÈRE QUE TU AS PASSÉ UNE BONNE NUIT JE SOUHAITE AVOIR PU VENIR J'AI HÂTE DE TE VOIR JE T'AIME FRAN PS JE VEUX DU SEXE ANAL COCHON ET JE VEUX UNE PARTOUZE À 10 HOMMES",,,
ham,"Ha. Tu ne sais pas non plus. J'ai fait un truc malin mais simple avec des poires l'autre jour, parfait pour Noël.",,,
ham,"Helloooo... Réveille-toi.. ! \Doux\ \matin\ \accueille\ \Toi\ \Profite\ \De cette Journée\ \pleine de joie.. \BON MATIN".",,,
ham,"D'ACCORD",,,
ham,"Pourquoi doit-on s'asseoir et attendre les jours d'été pour célébrer. Un tel spectacle magique quand le monde est habillé de blanc. Oooooh qu'il neige.",,,
spam,"URGENT ! Votre numéro de mobile a été récompensé avec un prix de �2000 GARANTI. Appelez 09058094454 depuis une ligne fixe. Réclamez 3030. Valide 12h seulement",,,
ham,"Comment vous allez voir des films de votre côté.",,,
ham,"Désolé,en réunion je rappellerai plus tard",,,
ham,"Tu n'avais pas à me dire ça...maintenant je pense. Plus il va arrêter toutes tes courses",,,
ham,"Veuillez envoyer quelqu'un à notre appartement avant <DÉCIMAL> aujourd'hui.",,,
spam,"Désolé ! Vous ne pouvez pas encore vous désinscrire. L'offre package MOB a une durée minimale de 54 semaines> veuillez soumettre à nouveau la demande après expiration. Répondez THEMOB HELP pour plus d'info",,,
ham,"Rien... Un peu ennuyé aussi... Alors pourquoi tu ne rentres pas tôt pour dormir aujourd'hui...",,,
ham,"À quelle heure je dis à mon ami d'être dans le coin ?",,,
ham,"Oui. ça ira. Je t'aime. Sois prudent.",,,
ham,"Merci chikku..:-) bonne nuit:-*",,,
ham,"Est-ce que xy est dans ta voiture quand tu viens me chercher ?",,,
ham,"Merci pour le temps qu'on a passé ensemble, c'était génial ! T'es mon Bébé et tout ce que je veux c'est toi !xxxx",,,
ham,"Yo, on pourrait prendre quelque chose ce soir ?",,,
ham,"Je ne l'ai pas envoyé. Il peut m'envoyer.",,,
ham,"Je vais bien je suis simplement assis.",,,
ham,"C'est le cadeau de Dieu pour les oiseaux comme les humains ont un don naturel de Dieu..",,,
ham,"Tu viens aujourd'hui en cours.",,,
ham,"J'ai fini. Juste étudie à la bibliothèque",,,
ham,"Ok... Profite de tes émissions...",,,
ham,"N'importe quoi...",,,
ham,"Où serais-je sans mon bébé ? La seule pensée pourrait me briser et je ne veux pas devenir fou mais chaque garçon a besoin de sa dame xxxxxxxx",,,
ham,"Que fait ma chère ? Dormir ah ?",,,
ham,"Salut' Test le <#> rd ....",,,
ham,"Seulement 2% des étudiants ont résolu cette question CAT dans l'exam... 5+3+2=<#> 9+2+4=<#> 8+6+3=<#> puis 7+2+5=????? Dis-moi la réponse si t'es brillant...1truc.j'ai la réponse.",,,
ham,"Yo est-ce que tu connais quelqu'un <#> ou capable d'acheter de l'alcool ? Notre gars a flanché et là si on ne trouve personne c'est juste du 4 loko toute la nuit",,,
ham,"Oui et son amie. Je rencontre mon pote à 19h30.",,,
ham,"Ouais, on en a un de prévu pour nous",,,
ham,"Et arrête de te demander \wow est-ce qu'elle va jamais arrêter de m'envoyer des messages ?!\ parce que je t'enverrai des messages quand je veux parce que tu es à MOI ... rigole"",,,
ham,"Lol ouais j'ai fait ça hier. J'ai déjà ma cheminée. Maintenant c'est juste une autre icône qui traîne là pour moi.",,,
ham,"Hé j'ai réservé les cours de pilates et yoga déjà... Haha",,,
ham,"Tu vas bien. Qu'est-ce qui se passe pour te comporter comme ça",,,
spam,"Vous avez 1 nouveau message. Veuillez appeler 08712400200.",,,
ham,"Mon superviseur m'en a trouvé un je pense ses étudiants. Je ne lui ai pas encore demandé. Je te dirai après lui avoir demandé.",,,
ham,"Bonjour. Pas de nouvelles sur le job, ils me font attendre une cinquième semaine ! Ouais je suis partant pour quelques woozles et weasels... Toujours à exeter, mais je serai à la maison vers 15h.",,,
ham,"Pas de message..pas de réponse..qu'est-ce qui s'est passé ?",,,
spam,"Nous avons actuellement un message en attente de votre récupération. Pour récupérer votre message appelez simplement 08718723815.",,,
ham,"Hé bébé, désolé je n'ai pas eu plus tôt. Gary peut venir le réparer parce qu'il pense savoir ce que c'est mais il ne va pas jusqu'à Ptbo et il dit que ça coûtera <#> dollars. Je ne sais pas si ça pourrait être moins cher de trouver quelqu'un là-bas ? On n'a aucune machine d'occasion du tout en ce moment, dis-moi ce que tu veux faire bébé",,,
ham,"Fais-en 3 ! 4 putain de fois ?! x",,,
ham,"Laisse tomber. Tu seras toujours ignorant.",,,
ham,"Non mais j'irai à l'école vendredi assez tôt parce que ma sœur a un papier le matin :-)",,,
ham,"à bruce b downs & fletcher maintenant",,,
ham,"Où es-tu ? Tu avais dit que tu serais là quand je me réveillerais ... :-(,,,
ham,"Hé maintenant je suis libre tu peux m'appeler.",,,
ham,"Dis-moi qui c'est s'il te plaît :-),",,,
spam,"URGENT ! Votre mobile a été récompensé d'un Prix Bonus de �1,500 pour Appelant le 27/6/03. Notre dernière tentative 2 vous contacter ! Appelez 08714714011",,,
ham,"Je pense que je vais devoir faire l'impasse. J'enseigne jusqu'à midi, puis j'ai un cours à deux heures. Zut ce travail.",,,
ham,"Je devrais vérifier mais il ne reste qu'une seule boule environ",,,
ham,"Oui il y avait beaucoup de bonbons",,,
ham,"J'aimerais mais je suis encore bien au chaud. Et épuisé par la nuit dernière.personne n'est allé à l'école ou au travail. Tout est fermé.",,,
spam,"Vous avez un admirateur secret. RÉVÉLEZ qui pense que vous êtes Si spécial. Appelez 09065174042. Pour vous désinscrire Répondez REVEAL STOP. 1.50 par msg reçu. Service client 07821230901",,,
ham,"Bzzzzz ! sourit J'ai fait vibrer ton cul ? Fait vibrer ta poitrine ? Fait vibrer ta bite ? Où gardes-tu ton téléphone ? Le vibreur est-il allumé ? Tu l'as senti vibrer ?",,,
ham,"Monsieur envoyez au groupe mail vérifiez.",,,
ham,"Je fais les pages d'intro couvrent les tendances énergétiques et les pour et contre... Brève description de la fusion nucléaire et aussi brève histoire d'iter et jet j'ai environ 7 pages et demie..",,,
ham,"\AUCUN !NULLE PART IKNO FAIT DES RÉDUCTIONS !C'EST DE LA MERDE"",,,
ham,"Tu ne sais pas que tu me jettes abi.",,,
spam,"Avez-vous déjà remarqué qu'en conduisant, quiconque roule plus lentement que vous est un idiot et quiconque conduit plus vite que vous est un fou ?",,,
ham,"Pas encore eu..ya la tante sapna est venue chez nous hier..chinnu très faible et un peu noir..",,,
ham,"Tu es sage, bébé ? :),",,,
ham,"Transaction NEFT avec le numéro de référence <#> pour Rs. <DÉCIMAL> a été créditée sur le compte bénéficiaire le <#> à <HEURE> : <#>",,,
ham,"Surtout du genre sportif..comme le foot,le crckt..",,,
ham,"Ma tête enfle oh. Merci d'avoir égayé ma journée",,,
ham,"Tu devrais faire une liste fb",,,
ham,"Hauteur de la Confiance : Tous les profs d'Aéronautique ont été appelés & on leur a demandé de s'asseoir dans un avion. Après s'être assis on leur a dit que l'avion était fait par leurs étudiants. Ils se sont tous précipités hors de l'avion.. Mais seul 1 n'a pas bougé... Il a dit :\s'il est fait par mes étudiants,"ça ne démarrera même pas........ C'est ça la confiance.."",,,
ham,"Sary a juste besoin de Tim dans les couilles &ça lui a fait très mal alors il me l'a dit !",,,
ham,"Bonne Année Princesse !",,,
ham,"Je vais envoyer un message à carlos et te dire, attends",,,
ham,"Ne t'inquiète pas, * c'est facile une fois qu'on a les ingrédients !",,,
ham,"Je t'aime 2 ma petite clochette je suis désolé mais je t'aime",,,
ham,"Ok j'arrive maintenant, tu es à castor ?",,,
ham,"Ouais... Il pleut sans arrêt... Ou tu veux aller ailleurs ?",,,
spam,"Offre de Noël ! Derniers Motorola, SonyEricsson & Nokia & Bluetooth GRATUIT ou DVD ! Double Minutes & 1000 Txt sur Orange. Appelez MobileUpd8 sur 08000839402 ou call2optout/4QF2",,,
ham,"Qu'est-ce que tu veux dire tu as presque fini ? Fini de dormir ? Mais je pensais que tu allais faire une sieste.. Oui je l'ai envoyée donc je vais la chercher vers 4h quelque chose..",,,
ham,"7 merveilles dans mon MONDE 7ème Toi 6ème Ton style 5ème Ton sourire 4ème Ta Personnalité 3ème Ta Nature 2ème Tes SMS et 1ère \Ton Amitié Adorable... bon matin chéri"",,,
ham,"Ce soir ? Ouais, je serais partant pour ça",,,
ham,"Qu'est-ce que je devrais manger pour le déjeuner senor",,,
ham,"Il a dit qu'il a bien rigolé quand il t'a revue ! Tu serais probablement la première personne à mourir du NVQ, mais pense à combien tu pourrais pour !",,,
ham,"Pas de pause... Comment... Je sors et prends mes affaires de �_ ?",,,
spam,"Répondez pour gagner �100 par semaine ! Quel sport professionnel Tiger Woods pratique-t-il ? Envoyez STOP à 87239 pour arrêter le service",,,
ham,"Je suis là et je peux te voir, mais tu ne peux pas me voir ? Peut-être que tu devrais redémarrer ym ? J'ai vu le buzz",,,
ham,"Tu as toujours le grinder ?",,,
spam,"N° 1 SONNERIE POLYPHONIQUE 4 votre mobile chaque semaine ! Envoyez juste PT2 à 87575. 1ère Sonnerie GRATUITE ! alors mettez-vous aux textos maintenant et dites à vos amis. 150p/sonnerie. 16 réponse HL 4info",,,
ham,"L'amour n'est pas une décision, c'est un sentiment. Si on pouvait décider qui aimer, alors, la vie serait beaucoup plus simple, mais alors moins magique",,,
spam,"FANTASIES CHAUDES EN DIRECT appelez maintenant 08707509020 Juste 20p par min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 est un appel au tarif national",,,
ham,"K.je ne t'ai pas vu.:)k:)où es-tu maintenant ?",,,
ham,"Alors je fais une liste d'acheteurs.",,,
ham,"Aucune idée, je suppose qu'on réglera ça une heure après l'heure de départ prévue puisque comme d'hab personne n'a d'intérêt à régler la merde avant la dernière seconde",,,
ham,"Mm pas entièrement sûr d'avoir compris ce texto mais hé. Ho. Quel week-end ?",,,
ham,"Ils ont sorti des t-shirts de la Saint-Valentin et quand tu les mets ça rend le bas de ton corps nu au lieu de ces sous-vêtements blancs.",,,
ham,"Je ne sais pas..il regarde un film sur l'ordinateur..",,,
ham,"Non avant jeudi",,,
ham,"Oh, alors ton téléphone m'a appelé mais ça s'est coupé",,,
ham,"Id ne compte que pour monter depuis l'extérieur du campus",,,
spam,"Ce message est gratuit. Bienvenue dans le nouveau & amélioré club Sex & Dogging ! Pour vous désinscrire de ce service répondez STOP. msgs@150p 18+seulement",,,
ham,"Excellent, je vais voir quels sont les plans de riley",,,
ham,"Je te vois dans une demi-heure",,,
spam,"Vous avez gagné des billets pour la FINALE de la COUPE EURO2004 ou �800 CASH, pour récupérer APPELEZ 09058099801 b4190604, POBOX 7876150ppm",,,
ham,"Beurk tu es l'un d'entre eux ?",,,
ham,"Aussi salut wesley comment ça va",,,
ham,"Ah tu vois. Tu dois être dans le langage. Je te dirai ce que c'est que quand aura fini de le faire !",,,
spam,"Prêt pour tout usage �500 - �75,000. Propriétaires + Locataires bienvenus. Avez-vous été refusé précédemment ? Nous pouvons toujours aider. Appelez Gratuitement 0800 1956669 ou répondez 'help'",,,
